milk snake (Lampropeltis triangulum),みるくへび
milk snake (Lampropeltis triangulum),みるくへび
milk bar (和製: milk hall),みるくほーる
milk punch,みるくぽんち
mille crepe (French cake made from layers of crepes),みるくれーぷ
Salsola komarovii (species of saltwort),みるな
MILNET,みるねっと
mille-feuille (type of pastry),みるふぃーゆ
mille-feuille (type of pastry),みるふいゆ
myrrh (lat: myrrha),みるら
millennium,みれにあむ
Millenium,みれにうむ
milo,みろ
mylonite,みろないと
Venus de Milo (classical Greek sculpture of Aphrodite),みろのびーなす
milonga (tango-like dance),みろんが
place where the milonga and tango is danced,みろんが
mink,みんく
minke whale,みんくくじら
piked whale (Balaenoptera acutorostrata),みんくくじら
minke whale,みんくくじら
piked whale (Balaenoptera acutorostrata),みんくくじら
mink coat,みんくのこーと
Minkowski space-time,みんこふすきーじくう
traditional textile of the Yaeyama Islands in Okinawa,みんさー
minstrel,みんすとれる
minstrel show,みんすとれるしょー
mince-pie,みんすぱい
mince-meat,みんすみーと
minced beef,みんち
ground beef,みんち
hamburger steak,みんち
mince pie,みんちぱい
mince ball,みんちぼーる
mint,みんと
peppermint,みんと
roll of mints,みんときゃんでぃ
mint,みんときゃんでぃ
roll of mints,みんときゃんでぃー
mint,みんときゃんでぃー
roll of mints,みんときゃんでー
mint,みんときゃんでー
mint julep,みんとじゅれっぷ
mint sauce,みんとそーす
Min Nan (dialect of Chinese, inc. Taiwanese),みんなんご
love of a knight for a courtly lady (upon which he is unable to act) (ger: Minne),みんね
minnesang (12th-14th century German love song) (ger: Minnesang),みんねざんぐ
minnesinger (ger: Minnesanger),みんねじんがー
minnesinger (ger: Minnesanger),みんねぜんがー
Oncotympana maculaticollis (large black and green species of Oriental cicada),みんみんぜみ
Moor,むーあじん
Moore's Law,むーあのほうそく
movie,むーヴぃー
Muse,むーさ
one's muse,むーさ
moose,むーす
mousse,むーす
muesli,むーすり
much (spa: mucho),むーちょ
moody,むーでぃー
mood,むーど
mood music,むーどおんがく
mood conditioning,むーどこんでぃしょにんぐ
mood music,むーどみゅーじっく
mouton,むーとん
mover,むーばー
mechanical ride,むーばー
movie,むーびー
movement,むーぶめんと
muumuu (Hawaiian clothing),むーむー
moulin,むーらん
mussels (fre: moule),むーる
moule,むーるかい
common (blue) mussel,むーるかい
moon,むーん
moonwalk,むーんうぉーく
moonwalk,むーんうおーく
moonsault (type of somersault),むーんさると
moonstone,むーんすとーん
moon face,むーんふぇいす
swollen face (和製: moon face),むーんふぇーす
puffy face,むーんふぇーす
moon display on a watch indicating am or pm (usually analogue),むーんふぇーす
moonlighter,むーんらいたー
moonlight,むーんらいと
moonroof,むーんるーふ
Muay Thai,むえたい
Thai boxing,むえたい
Laportea bulbifera (species of nettle-like plant),むかごいらくさ
tuatara (primitive lizardlike reptile endemic to New Zealand),むかしとかげ
Epiophlebia superstes (species of living-fossil dragonfly endemic to Japan),むかしとんぼ
centipede,むかで
muscular,むきむき
brawny,むきむき
squeezing,むぎゅう
hug,むぎゅう
hugging,むぎゅう
rose of Sharon (Hibiscus syriacus),むくげ
grey starling (gray),むくどり
white-cheeked starling (Sturnus cineraceus),むくどり
starling (any bird of family Sturnidae),むくどり
bumpkin,むくどり
gullible person,むくどり
sixty-nine (sexual position),むくどり
Aphananthe oriental elm (Aphananthe aspera),むくのき
mukutree,むくのき
mucopolysaccharide,むこたとうるい
viburnum,むしかり
Viburnum furcatum,むしかり
roundnose flounder (Eopsetta grigorjewi),むしがれい
badger,むじな
waterwheel plant (Aldrovanda vesiculosa),むじなも
robber fly (any fly of family Asilidae),むしひきあぶ
mujahideen (ara: mujahidin),むじゃーひでぃーん
mujahedin,むじゃーひでぃーん
mujahidin,むじゃーひでぃーん
mujaheddin,むじゃーひでぃーん
Islamic guerrilla fighters,むじゃーひでぃーん
difficult,むずい
grape hyacinth (esp. the starch grape hyacinth, Muscari neglectum) (lat: muscari),むすかり
muscarine,むすかりん
musk,むすく
muscone,むすこん
mustang,むすたんぐ
frowning,むすっと
stern expression,むすっと
Muslim,むすりむ
gnomefish (Scombrops boops),むつ
mook (thick illustrated publication on a single topic printed to look like a magazine) (from magazine and book),むっく
Ainu mouth harp,むっくり
mudskipper,むつごろう
goggle-eyed goby,むつごろう
monsieur,むっしゅー
Mussolini,むっそりーに
mutton (fre: mouton),むとん
sheep,むとん
Pacific golden plover (Pluvialis fulva),むなぐろ
white-throated dipper (Cinclus cinclus),むなじろかわがらす
stone marten,むなじろてん
beech marten (Martes foina),むなじろてん
meuniere,むにえる
Eurasian linnet (Carduelis cannabina),むねあかひわ
mbira,むびら
mufti (ara: mufti),むふてぃー
Muslim legal expert entitled to make decisions on points of Islamic law,むふてぃー
Lecanorchis japonica (species of saprophytic orchid),むようらん
mulatto,むらーと
mullite,むらいと
blue mussel (Mytilus galloprovincialis),むらさきいがい
Mediterranean mussel,むらさきいがい
Soletellina diphos (species of clam),むらさきがい
African lily (Agapanthus africanus),むらさきくんしらん
Miquel's mazus (species of small flowering plant, Mazus miquelii),むらさきさぎごけ
Japanese beautyberry,むらさきしきぶ
callicarpa japonica,むらさきしきぶ
Ohio spiderwort (Tradescantia ohiensis),むらさきつゆくさ
orpine (Hylotelephium telephium),むらさきべんけいそう
irresistibly,むらむら
suddenly,むらむら
to be turned on,むらむら
to be horny,むらむら
mridangam (double-headed barrel drum of Indian origin),むりだんが
mridangam (double-headed barrel drum of Indian origin),むりだんがむ
brownstriped mackerel scad (Decapterus muroadsi),むろあじ
mackerel scad (any fish of genus Decapterus),むろあじ
Munda languages,むんだーしょご
mumps,むんぷす
email address,めあど
merely,めあり
Mary,めあり
meander,めあんだー
May,めい
pyralid (any moth of family Pyralidae, many of which have larvae that devour foodstuffs),めいが
make-up,めいきゃっぷ
making of a craft or product, esp. a television program, movie, etc.,めいきんぐ
make,めいく
make-up,めいく
make-up,めいくあっぷ
make over,めいくおーばー
makes sense (和製: make sense),めいくせんす
making love,めいくらぶ
mage,めいじ
Major (League),めいじゃー
major,めいじゃー
mace,めいす
Mayday (call for help),めいでい
May Day (May 1st),めいでい
mate,めいと
maid,めいど
mate system,めいとけい
redundant system,めいとけい
mayflower,めいふらわー
mayor,めいやー
Mayotte,めいよっと
mailer,めいら
mailer,めいらー
mailing,めいりんぐ
mailing list,めいりんぐりすと
email,めいる
mail (usu. in phrases and compound words),めいる
male,めいる
mail order,めいるおーだー
mail server,めいるさーば
mailbox,めいるぼっくす
main,めいん
mane,めいん
main amp,めいんあんぷ
main event,めいんいべんと
main event,めいんえべんと
main culture,めいんかるちゃー
main key,めいんきー
main gate,めいんげーと
main course,めいんこーす
main series,めいんしりーず
main stand,めいんすたんど
main street,めいんすとりーと
main title,めいんたいとる
main dish,めいんでぃっしゅ
main course,めいんでぃっしゅ
piece de resistance,めいんでぃっしゅ
main directory,めいんでぃれくとり
main table,めいんてーぶる
maintenance,めいんてなんす
main bank,めいんばんく
mainframer,めいんふれーま
mainframe,めいんふれーむ
mainframe computer,めいんふれーむこんぴゅーた
main page,めいんぺーじ
main board,めいんぼーど
main pole,めいんぽーる
main menu,めいんめにゅー
main memory,めいんめもり
main memory,めいんめもりー
main routine,めいんるーちん
main loop,めいんるーぷ
bleat,めー
baa (goat sound),めー
manufacturer,めーか
maker,めーか
manufacturer,めーかー
maker,めーかー
factory-installed option (和製: maker option),めーかーおぷしょん
factory option,めーかーおぷしょん
manufacturer's recommended price,めーかーきぼうかかく
name-brand item,めーかーもの
make-up,めーきゃっぷ
make,めーく
make-up,めーく
make-up,めーくあっぷ
May Queen (potato variety),めーくいん
make over,めーくおーばー
dramatic finish (和製: make drama),めーくどらま
making love,めーくらぶ
maser (microwave amplification by stimulated emission of radiation),めーざー
mage,めーじ
Major (League),めーじゃー
major,めーじゃー
Major League,めーじゃーりーぐ
mace,めーす
meter (i.e. measuring device),めーた
metre (i.e. 100 cm),めーた
meter,めーた
meter (i.e. measuring device),めーたー
metre (i.e. 100 cm),めーたー
meter,めーたー
meter stamp,めーたーすたんぷ
small shield over motorcycle gauges (和製: meter visor),めーたーばいざー
taxi equipped with a meter (frommeter taxi),めーたく
mating call,めーてぃんぐこーる
Mayday (call for help),めーでー
May Day (May 1st),めーでー
mate,めーと
maid,めーど
made in Japan,めーどいんじゃぱん
paper weight in gsm,めーとるつぼりょう
metric screw threads,めーとるねじ
metric system,めーとるほう
Moebius,めーびうす
Moebius strip,めーびうすのおび
mayflower,めーふらわー
maple,めーぷる
maple sugar,めーぷるしゅがー
maple syrup,めーぷるしろっぷ
maple butter,めーぷるばたー
baa (sound made by sheep),めえめえ
meh,めえめえ
baa (sound made by sheep),めーめー
meh,めーめー
mailer,めーら
mailer,めーらー
mailing,めーりんぐ
mailing list,めーりんぐりすと
email,めぇる
mail (usu. in phrases and compound words),めぇる
male,めぇる
email,めーる
mail (usu. in phrases and compound words),めーる
male,めーる
e-mail address,めーるあど
email address,めーるあどれす
mail agent,めーるえーじぇんと
mail order,めーるおーだー
exchange of letters,めーるこうかん
correspondence,めーるこうかん
mail server,めーるさーば
mail server,めーるさーばー
mail survey,めーるさーべい
mail-system,めーるしすてむ
mail chute,めーるしゅーと
mail spool,めーるすぷーる
email software,めーるそふと
email program,めーるそふと
mail program,めーるそふと
mail software,めーるそふとうぇあ
mail check (of email),めーるちぇっく
a friend with whom one corresponds by e-mail,めーるとも
email friend,めーるとも
email newsletter (和製: mail news),めーるにゅーす
mail bomb,めーるばくだん
mail box,めーるぼっくす
email box,めーるぼっくす
e-mail magazine (和製: mail magazine),めーるまがじん
e-zine,めーるまがじん
mail-reader,めーるりーだー
main,めーん
mane,めーん
main amp,めーんあんぷ
main event,めーんいべんと
main event,めーんえべんと
main culture,めーんかるちゃー
main gate,めーんげーと
main course,めーんこーす
main shaft,めーんしゃふと
main stadium,めーんすたじあむ
main stand,めーんすたんど
main street,めーんすとりーと
main title,めーんたいとる
main dish,めーんでぃっしゅ
main table,めーんてーぶる
main deck,めーんでっき
main bank,めーんばんく
mainframe,めーんふれーむ
main pole,めーんぽーる
mainmast,めーんますと
main memory,めーんめもりー
mechanical,めか
mechanism,めか
mechanic,めか
mega-,めが
10^6,めが
megaelectron volt,めがえれくとろんぼると
megacycle,めがさいくる
swordfish (Xiphias gladius),めかじき
broadbill,めかじき
megastructure,めがすとらくちゃー
megademo,めがでも
Mega Drive,めがどら
Mega Drive (Sega),めがどらいぶ
mega trend,めがとれんど
mechatronics,めかとろにくす
electromechanics,めかとろにくす
megaton,めがとん
MT,めがとん
megaton bomb,めがとんばくだん
mechanical,めかにかる
mechanical automation,めかにかるおーとめーしょん
mechanical mouse,めかにかるまうす
mechanics,めかにくす
mechanism,めかにずむ
mechanic,めかにっく
mechanics,めかにっくす
spectacled caiman (Caiman sclerops),めがねかいまん
spectacled bear (Tremarctos ornatus),めがねぐま
tarsier,めがねざる
specter lemur,めがねざる
spectre lemur,めがねざる
girl (usu. attractive) with glasses,めがねっこ
glasses-wearing girl,めがねっこ
girl (usu. attractive) with glasses,めがねっこ
glasses-wearing girl,めがねっこ
megabytes,めがばいと
MB,めがばいと
megabank,めがばんく
megabits,めがびっと
Mb,めがびっと
megafeps (mnemonic for verbs that never precede infinitives, but rather their gerunds),めがふぇぷす
mind, enjoy, give up, avoid, finish, escape, postpone, stop,めがふぇぷす
megaphone,めがふぉん
mega-float,めがふろーと
MFLOPS,めがふろっぷす
megahertz,めがへるつ
MHz,めがへるつ
megaphone,めがほん
megamouth,めがまうす
Megarian school (of philosophy),めがらがくは
megalo,めがろ
megalosaurus,めがろさうるす
megalosaur,めがろさうるす
megalopa,めがろぱ
megalopolis,めがろぽりす
Japanese barberry (Berberis thunbergii),めぎ
Berberidaceae (plant family),めぎか
barberry,めぎか
Mexico,めきしこ
Mexican (person),めきしこじん
Gulf of Mexico,めきしこわん
Gulf Stream,めきしこわんりゅう
megohm,めぐおーむ
hagfish (esp. the species Myxine garmani),めくらうなぎ
blank plug,めくらきゃっぷ
camel toe (i.e. female genitals visible through tight clothing),めこすじ
camel toe (i.e. female genitals visible through tight clothing),めこすじ
Mekong delta,めこんでるた
Messiah,めさいあ
mezzanine card,めざにんかーど
mezzanine board,めざにんぼーど
mage,めじ
Messiah,めしあ
median,めじあん
man only used to receive meals from,めしくん
man who always pays for food,めしくん
medicine ball,めじしんぼーる
largescale blackfish (Girella punctata),めじな
Messiah,めしや
major,めじゃー
Major (oil companies),めじゃー
measure,めじゃー
tape measure,めじゃー
major upgrade,めじゃーあっぷぐれーど
majordomo,めじゃーどぅーも
major tournament,めじゃーとーなめんと
major version up,めじゃーばーじょんあっぷ
major version number,めじゃーばーじょんばんごう
Major League,めじゃーりーぐ
major label,めじゃーれーべる
measuring,めじゃりんぐ
mesh,めしゅ
requiem shark (esp. the sandbar shark, Carcharhinus plumbeus and other members of this genus),めじろざめ
scalpel (dut: mes),めす
surgical knife,めす
diluting in measuring cylinder to ~ ml total (ger: meszylinder),めすあっぷ
mescaline,めすかりん
mescal (spa: mezcal),めすかる
female connector,めすこねくた
measuring cylinder (ger: Messzylinder),めすしりんだー
graduated cylinder,めすしりんだー
mestizo,めすてぃそ
Moessbauer effect,めすばうあーこうか
to operate,めすをいれる
to clean up,めすをいれる
to inquire (into),めすをいれる
to take drastic measures,めすをいれる
message,めせーじ
corporate patronage of the arts and culture (fre: mecenat),めせな
mezzo,めぞ
Methodist,めそじすと
Methodist Church,めそじすときょうかい
mesoscopic,めぞすこぴっく
mezzo-soprano,めぞそぷらの
mezzotint,めぞちんと
method,めそっど
mezzotint,めぞてぃんと
maisonette,めぞねっと
mezzo piano,めぞぴあの
mezzo forte,めぞふぉるて
Mesopotamia,めそぽたみあ
meson (physics),めそん
house (fre: maison),めぞん
meta,めた
metacharacter,めたきゃらくた
methacrylic acid,めたくりるさん
methacrylic resin,めたくりるじゅし
Simon bamboo (Pleioblastus simonii),めだけ
metalanguage,めたげんご
metasearch,めたさーち
metasyntax,めたしんたっくす
metamathematics,めたすうがく
Metal Slug (game),めたすら
metasequoia,めたせこいあ
dawn redwood (Metasequoia glyptostroboides),めたせこいあ
metacentre,めたせんたー
metazoea,めたぞえあ
META tag,めたたぐ
metadata,めたでーた
metacognition,めたにんち
methanol,めたのーる
methyl alcohol,めたのーる
methylated spirits,めたのーる
metaphor,めたふぁ
metaphor,めたふぁー
metafile,めたふぁいる
metafile interpreter,めたふぁいるかいしゃくけい
metafile descriptor,めたふぁいるきじゅつし
MD,めたふぁいるきじゅつし
metafile generator,めたふぁいるせいせいけい
metafile element,めたふぁいるようそ
metafiction,めたふぃくしょん
metaphysical,めたふぃじかる
metaphysics,めたふぃじっくす
metaphor,めたふぉーる
metafont,めたふぉんと
metabolic syndrome,めたぼ
overweight,めたぼ
metaball,めたぼーる
danger zone for developing metabolic syndrome (和製: metabo-zone),めたぼぞーん
metabolism,めたぼりずむ
metabolic,めたぼりっく
metabolic syndrome,めたぼりっく・しんどろーむ
metabolic syndrome,めたぼりっくしょうこうぐん
metabolic syndrome,めたぼりっくしんどろーむ
metamedia,めためでぃあ
metacharacter,めたもじ
metamorphose,めたもるふぉーぜ
metalize,めたらいず
medallion,めだりおん
medalist,めだりすと
metallic,めたりっく
metallic line,めたりっくかいせん
metallic circuit,めたりっくかいせん
metallic color,めたりっくからー
metallic colour,めたりっくからー
metallic cable,めたりっくけーぶる
metallic connection,めたりっくこねくしょん
metallic skis,めたりっくすきー
metaphosphoric acid,めたりんさん
meta-ethics,めたりんりがく
metal,めたる
medal,めだる
metal wood,めたるうっど
amusement parlour game which uses tokens (parlor) (和製: medal game),めだるげーむ
metallic skis,めたるすきー
metal tape,めたるてーぷ
metal halide,めたるはいどらいと
MH,めたるはいどらいと
type of high intensity discharge (HID) light bulb,めたるはいどらいと
metal form,めたるふぉーむ
metal frame,めたるふれーむ
metal lath,めたるらす
meta-level,めたれべる
metallocene,めたろせん
methane,めたん
methane gas,めたんがす
alkane,めたんけいたんかすいそ
methanogen,めたんさいきん
methane hydrate,めたんはいどれーと
methane fermentation,めたんはっこう
methamphetamine,めたんふぇたみん
methyl-,めちーる
methionine,めちおにん
methicillin,めちしりん
methicillin-resistant staphylococcus aureus,めちしりんたいせいおうしょくぶどうきゅうきん
MRSA,めちしりんたいせいおうしょくぶどうきゅうきん
methicillin-resistant staphylococcus aureus,めちしりんたいせいおうしょくぶどうきゅうきん
MRSA,めちしりんたいせいおうしょくぶどうきゅうきん
methyl-,めちる
methyl alcohol (ger: Methylalkohol),めちるあるこーる
methylated spirits,めちるあるこーる
methanol,めちるあるこーる
methyl alcohol intoxication,めちるあるこーるちゅうどく
methyl ether,めちるえーてる
methyl orange,めちるおれんじ
methyl group,めちるき
methylmercury,めちるすいぎん
methyl mercury,めちるすいぎん
methylphenidate,めちるふぇでーと
methylene,めちれん
methylene blue,めちれんぶるー
Mecca,めっか
centre for some field or activity (center),めっか
man used by a woman to pay for her meals,めっしーくん
mesh,めっしゅ
highlight in the hair (fre: meche),めっしゅ
streaked hair,めっしゅ
mesh data,めっしゅでーた
mesh statistics,めっしゅとうけい
mesh plot,めっしゅぷろっと
trade fair (ger: Messe),めっせ
instant messenger,めっせ
message,めっせーじ
message-id,めっせーじあいでぃー
message security labelling,めっせーじあんぜんほごらべる
message area,めっせーじえりあ
card (with a message written on it) (和製: message card),めっせーじかーど
