artichoke,あーてぃちょうく
artichoke,あーてぃちょーく
artifact,あーてぃふぁくと
artificial,あーてぃふぃしゃる
artificial intelligence,あーてぃふぃしゃるいんてりじぇんす
ardent,あーでんと
art,あーと
art gallery,あーとぎゃらりー
coated paper,あーとし
art paper,あーとし
art theater,あーとしあたー
art theatre,あーとしあたー
art studio,あーとすたじお
art title,あーとたいとる
artotype,あーとたいぷ
art director,あーとでぃれくたー
art fair,あーとふぇあ
art photography,あーとふぉとぐらふぃー
artwork,あーとわーく
AARnet,あーねっと
ARPA,あーぱ
airhead,あーぱー
dumb woman,あーぱー
urbanism,あーばにずむ
urbanity,あーばにてぃー
Advanced Research Projects Agency Network,あーぱねっと
ARPANET,あーぱねっと
urban,あーばん
urban complex,あーばんこんぷれっくす
urban sprawl,あーばんすぷろーる
urban twill (fabric),あーばんついる
urban designer,あーばんでざいなー
urban design,あーばんでざいん
urban village,あーばんびれっじ
urban furniture,あーばんふぁーにちゃー
urban planner,あーばんぷらんなー
urban life,あーばんらいふ
urban resort,あーばんりぞーと
urban renewal,あーばんりにゅある
arbiter,あーびた
arbitrage,あーびとらーじ
arbitrage,あーびとらーじとりひき
arbitrage position,あーびとらーじとりひき
arbitrage transaction,あーびとらーじとりひき
arbitration,あーびとれーしょん
arbitration group,あーびとれーしょんぐるーぷ
arbitration level,あーびとれーしょんれべる
ARP,あーぷ
Abelian,あーべる
evening (ger: Abend),あーべんと
armor,あーまー
armour,あーまー
armature,あーまちゅあ
army,あーみー
army blue,あーみーぶるー
army look,あーみーるっく
Amish,あーみっしゅ
ermine,あーみん
arm,あーむ
automated retroactive minimal moderation,あーむ
ARMM,あーむ
arm warmer,あーむうぉまー
knitted sleeve, analogous to a leg warmer,あーむうぉまー
arm cover (e.g. chair),あーむかばー
armchair,あーむちぇあ
armchair,あーむちぇあー
arm band,あーむばんど
armhole,あーむほーる
sleeve-hole,あーむほーる
adjustable lamp (和製: arm lamp),あーむらいと
armlifter (e.g. on a gramophone turntable),あーむりふたー
armrest,あーむれすと
arm wrestling,あーむれすりんぐ
to arm wrestle,あーむれすりんぐ
armlet,あーむれっと
arm lock,あーむろっく
armlock,あーむろっく
amen,あーめん
almond,あーもんど
almond powder,あーもんどぱうだー
Ayatollah,あーやとっらー
Ayurveda (traditional system of medicine practiced in India),あーゆるヴぇーだ
erlang,あーらん
Aryan,あーりあじん
early American,あーりーあめりかん
measure of area (100 sq.m.),あーる
are,あーる
Rh,あーるえいち
Rhesus factor,あーるえいち
RS-232C,あーるえすにーさんにーしー
RS-232D,あーるえすにーさんにーでぃー
RS-422,あーるえすよんにーに
RFC,あーるえふしー
RMI,あーるえむあい
ROLAP,あーるおーらっぷ
Earl Grey (tea),あーるぐれい
RGB,あーるじーびー
RTF,あーるてぃーえふ
RTFJ,あーるてぃーえふじぇい
RDO,あーるでぃーおー
RDB,あーるでーびー
RDBMS,あーるでーびーえむえす
art deco,あーるでこ
art nouveau,あーるぬーヴぉー
art nouveau,あーるぬーぼー
sports utility vehicle,あーるぶいしゃ
SUV,あーるぶいしゃ
four wheel drive (car or minivan),あーるぶいしゃ
lit: recreational vehicle (RV) (usu. not camper or motor home),あーるぶいしゃ
to take the radius,あーるをとる
measure of area (ger: Ar),あーれ
Aleph (new name of religious group Aum Shinrikyo),あーれふ
EARN,あーん
open wide,あーんして
say 'aah',あーんして
earned run,あーんどらん
eye,あい
IRQ,あいあーるきゅー
IRC,あいあーるしー
IrDA,あいあーるでぃーえー
aye-aye (primate, Daubentonia madagascariensis),あいあい
IIS,あいあいえす
IIOP,あいあいおーぴー
IIJ,あいあいじぇい
IIJ4U,あいあいじぇいふぉーゆー
ironing,あいあにんぐ
Ireland,あいあらんど
Eire,あいあらんど
irony (fre: ironie, ger: Ironie),あいあろに
iron,あいあん
iron club,あいあんくらぶ
ironstone,あいあんすとん
iron maiden,あいあんめいでん
IE,あいいー
IETF,あいいーてぃーえふ
eyewear,あいうぇあ
International Atomic Energy Agency,あいえーいーえー
IAEA,あいえーいーえー
International Atomic Energy Agency,あいえーしーえー
IACA,あいえーしーえー
IAEA,あいえーしーえー
IAB,あいえーびー
ISAPI,あいえすえーぴーあい
ISO,あいえすおー
ISOC,あいえすおーしー
ISODE,あいえすおーでぃーいー
ISDN,あいえすでぃーえぬ
iAnywhere,あいえにうぇあ
IME,あいえむいー
International Monetary Fund,あいえむえふ
IMF,あいえむえふ
International Labour Organization (Labor, Organisation),あいえるおー
ILO,あいえるおー
I-O,あいおー
IO control,あいおーこんとろーる
input-output control,あいおーこんとろーる
I-O DATA,あいおーでーた
iodine,あいおだいん
iolite (blue gemstone),あいおらいと
aioli,あいおり
aioli,あいおりそーす
eye camera,あいかめら
short clip used to begin and end commercial breaks on Japanese TV (和製: eyecatch),あいきゃっち
eye-catcher,あいきゃっちゃ
eye-catcher,あいきゃっちゃー
Internet Corporation for Assigned Names and Numbers,あいきゃん
ICANN,あいきゃん
IQ,あいきゅー
intelligence quotient,あいきゅー
iced coffee,あいこ
mottled spinefoot (species of fish, Siganus fuscescens),あいご
argh (kor: aigo),あいごー
sigh,あいごー
iconic interface,あいこにっくいんたふぇーす
iconic signs,あいこにっくさいん
iconic memory,あいこにっくめもり
iconify,あいこにふぁい
iconoclasm,あいこのくらずむ
iconoscope,あいこのすこーぷ
altered photograph, usu. with sexual connotations, such as putting someone's face on top of a picture of a nude idol, etc.,あいこら
icon,あいこん
icon editor,あいこんえでぃた
iconization,あいこんか
minimization,あいこんか
icon character,あいこんきゃらくた
eye contact,あいこんたくと
iCOMP,あいこんぷ
icon button,あいこんぼたん
merganser (any duck of genus Mergus),あいさ
eyesight,あいさいと
ISAPI,あいさぴ
ISAM,あいさむ
any shark of genus Centrophorus (esp. the dwarf gulper shark, Centrophorus atromarginatus),あいざめ
IC,あいしー
ICMP,あいしーえむぴー
ICQ,あいしーきゅー
eyeshade,あいしぇーど
icicle,あいしくる
eyeshadow,あいしゃどう
eyeshadow,あいしゃどー
ish,あいしゅ
icing,あいしんぐ
icing the puck,あいしんぐざぱっく
fish gelatin,あいしんぐらす
isinglass,あいしんぐらす
isinglass,あいじんぐらす
ice (eng: ice, ger: Eis),あいす
ice cream,あいす
icecream,あいす
eyes,あいず
ice arena,あいすありーな
icy,あいすぃ
ice pop (和製: ice candy),あいすきゃんでぃー
icy pole,あいすきゃんでぃー
popsicle,あいすきゃんでぃー
ice pop (和製: ice candy),あいすきゃんでー
icy pole,あいすきゃんでー
popsicle,あいすきゃんでー
ice cube,あいすきゅーぶ
ice climbing,あいすくらいみんぐ
ice cream,あいすくりーむ
icecream,あいすくりーむ
ice cream cone,あいすくりーむこーん
ice cream sundae,あいすくりーむさんでー
icecream sundae,あいすくりーむさんでー
ice cream soda,あいすくりーむそーだ
icecream soda,あいすくりーむそーだ
old fashioned-style ice cream (icecream),あいすくりん
iced coffee,あいすこーひー
ice condenser,あいすこんでんさ
ice show,あいすしょー
ice skating,あいすすけーと
ice splinters,あいすすぷりんた
ice smack (ice cream, icecream),あいすすまっく
ice diving,あいすだいびんぐ
ice dancing,あいすだんす
iced tea,あいすてぃ
ice tea,あいすてぃ
iced tea,あいすてぃー
ice tea,あいすてぃー
eisteddfod,あいすてずぼど
ice tongs,あいすとんぐ
iceberg,あいすばーぐ
ice piton (ger: Eishaken),あいすはーけん
ice screw,あいすはーけん
ice skating place (ger: Eisbahn),あいすばーん
ice bucket,あいすばけっと
ice bag,あいすぱっく
ice pack,あいすぱっく
pack ice,あいすぱっく
icebox,あいすばっくす
ice pick,あいすぴっく
icefall,あいすふぉーる
ice pudding,あいすぷでぃんぐ
ice plant (Mesembryanthemum crystallinum),あいすぷらんと
ice bridge,あいすぶりっじ
icebreaker,あいすぶれいかー
ice pail,あいすぺーる
icebox,あいすぼっくす
ice hockey,あいすほっけー
ice milk,あいすみるく
iced milk,あいすみるく
ice yacht,あいすよっと
Iceland,あいすらんど
Icelandic (language),あいすらんどご
Iceland moss (Cetraria islandica),あいすらんどごけ
Iceland lichen,あいすらんどごけ
Iceland poppy (Papaver nudicaule),あいすらんどぽぴー
Icelandic poppy,あいすらんどぽぴー
ice rink,あいすりんく
skating rink,あいすりんく
L'Association Internationale des Etudiants en Sciences Economiques et Commercial,あいせっく
AIESEC,あいせっく
metal pins of climbing shoes (ger: Eisen),あいぜん
crampons,あいぜん
climbing irons,あいぜん
Eisenmenger syndrome,あいぜんめんげるしょうこうぐん
isokinetics,あいそきねてぃっくす
isochronal test,あいそくろなるてすと
isozyme,あいそざいむ
isoenzyme,あいそざいむ
isostasy,あいそすたしー
isospin,あいそすぴん
isocentre,あいそせんた
isotype,あいそたいぷ
isotactic polyolefin,あいそたくちっくぽりおれふぃん
isotactic polypropylene,あいそたくちっくぽりぷろぴれん
isotope,あいそとーぷ
isotope examination,あいそとーぷけんさ
isotope therapy,あいそとーぷちりょう
isotonic,あいそとにっく
isotonics,あいそとにっくす
isotron,あいそとろん
isopyre,あいそぱいあ
isoparametric,あいそぱらめとりっく
isobaric spin,あいそばりっくすぴん
isopulse system,あいそぱるすしすてむ
isometric,あいそめとりっく
isometric exercise,あいそめとりっくえくささいず
isometrics,あいそめとりっくす
isolate,あいそれいと
isolation,あいそれーしょん
isolation syndrome,あいそれーしょんしんどろーむ
isolator,あいそれーた
isolator,あいそれーたー
eye diagram,あいだいあぐらむ
item,あいたむ
something that onejust has to have,あいたむ
idea,あいであ
idea processor,あいであぷろせっさ
idea man,あいであまん
ideas man,あいであまん
person of ideas,あいであまん
idealize,あいであらいず
brainstorming (和製: idea rush),あいであらっしゅ
ideal,あいである
idea,あいでぃあ
novelty (和製: idea product),あいでぃあしょうひん
idea man,あいでぃあまん
ideas man,あいでぃあまん
person of ideas,あいでぃあまん
idealist,あいでぃありすと
idealism,あいでぃありずむ
ideal,あいでぃある
IDE,あいでぃーいー
IDEA,あいでぃーいーえー
ITF,あいてぃーえふ
IDL,あいでぃーえる
IDC,あいでぃーしー
ITU,あいてぃーゆー
ITU-T,あいてぃーゆーてぃー
ITU-TS,あいてぃーゆーてぃーえす
idealist,あいでぃりすと
idyll,あいでぃる
Itanium,あいてにあむ
item,あいてむ
something that onejust has to have,あいてむ
identical,あいでんてぃかる
identity,あいでんてぃてぃ
identity,あいでんてぃてぃー
identity card,あいでんてぃてぃーかーど
identity crisis,あいでんてぃてぃーくらいしす
identity crisis,あいでんてぃてぃくらいしす
identify,あいでんてぃふぁい
identification,あいでんてぃふぃけーしょん
identification card,あいでんてぃふぃけーしょんかーど
identification,あいでんてぃふけいしょん
identity,あいでんててぃ
identify,あいでんてふぁい
identification,あいでんてふぃけいしょん
idly,あいどぅり
idol,あいどぅる
idle,あいどぅる
idleness,あいどぅるねす
idly,あいどり
IEEE,あいとりぷるいー
idling,あいどりんぐ
turning off a vehicle engine when stopped (和製: idling stop),あいどりんぐすとっぷ
idol,あいどる
idle,あいどる
idle interrupt,あいどるいんたらぷと
pop idol,あいどるかしゅ
idol singer,あいどるかしゅ
idle gear,あいどるぎあ
intermediate gear,あいどるぎあ
idle gear,あいどるぎや
intermediate gear,あいどるぎや
idle capital,あいどるきゃぴたる
idle cost,あいどるこすと
altered photograph, usu. with sexual connotations, such as putting someone's face on top of a picture of a nude idol, etc. (和製: idol collage),あいどるこらーじゅ
idle time,あいどるじかん
idle system,あいどるしすてむ
idle state,あいどるじょうたい
idle conditions,あいどるじょうたい
idle time,あいどるたいむ
idleness,あいどるねす
idle bit,あいどるびっと
idle flag,あいどるふらぐ
idle money,あいどるまねー
fat greenling (Hexagrammos otakii),あいなめ
Ainu,あいぬ
Hokkaido dog,あいぬけん
dog breed native to Hokkaido,あいぬけん
Ainu (language),あいぬご
New Ainu Law (passed in 1997, aiming at promoting and protecting Ainu culture),あいぬしんぽう
the Ainu race,あいぬぞく
Eine Kleine Nachtmusik (work by Mozart),あいねく
INET,あいねっと
iPaq,あいぱっく
eye bank,あいばんく
ivy,あいび
Ivy League (style),あいび
ivy,あいびー
Ivy League (style),あいびー
IPX-SPX,あいぴーえっくすえすぴーえっくす
IBM,あいびーえむ
ivy shirt,あいびーしゃつ
ivy style,あいびーすたいる
IPv6,あいぴーぶいしっくす
i-beam,あいびーむ
I-beam pointer,あいびーむぽいんた
Ivy League,あいびーりーぐ
ivy look,あいびーるっく
ibis,あいびす
AIFF,あいふ
eye hook,あいふっく
eyehook,あいふっく
iBook,あいぶっく
eyebrow,あいぶらう
eyebrow,あいぶろう
eyebrow,あいぶろー
eyebrow shape,あいぶろーしぇーぷ
eyebrow pencil,あいぶろーぺんしる
ibex,あいべっくす
ivory,あいぼり
ivory,あいぼりー
ivory paper,あいぼりーいたがみ
ivory black,あいぼりーぶらっく
ivory-white,あいぼりーほわいと
eye bolt,あいぼると
eyebolt,あいぼると
eye mask,あいますく
iMac,あいまっく
IMAX,あいまっくす
IMAP,あいまっぷ
eye makeup (和製: eye make),あいめいく
seeing-eye dog (和製: eye mate),あいめいと
guide dog,あいめいと
seeing-eye dog (和製: eye mate),あいめーと
guide dog,あいめーと
i-mode service,あいもーどさーびす
i486,あいよんはちろく
eye liner,あいらいなー
eyeliner,あいらいなー
eyeline,あいらいん
eyelash,あいらっしゅ
eyelash curler,あいらっしゅかーらー
I love you,あいらぶゆー
island,あいらんど
island kitchen,あいらんどきっちん
iris,あいりす
iris-out,あいりすあうと
iris-in,あいりすいん
IRIX,あいりっくす
Irish,あいりっしゅ
Irish wolfhound,あいりっしゅうるふはうんど
Irish coffee,あいりっしゅこーひー
Irish harp,あいりっしゅはーぷ
eyelift,あいりふと
i.LINK,あいりんく
aisle,あいる
Ireland,あいるらんど
Eire,あいるらんど
Irish (language),あいるらんどご
Erse,あいるらんどご
Irish (person),あいるらんどじん
eyelet,あいれっと
eyelet work,あいれっとわーく
irony (fre: ironie, ger: Ironie),あいろにー
ironical,あいろにかる
ironic,あいろにっく
iron,あいろん
(doing the) ironing,あいろんかけ
(doing the) ironing,あいろんがけ
ironing board,あいろんだい
to iron,あいろんをかける
to do the ironing,あいろんをかける
einsteinium (Es),あいんすたいにうむ
hour,あうあ
ours,あうあず
ourselves,あうあせるぶず
avatar,あヴぁたー
incarnation of an immortal being (Hindu),あヴぁたー
icon or representation of a user in a shared virtual reality,あヴぁたー
avant-garde,あヴぁんぎゃるど
adventure (fre: aventure),あヴぁんちゅーる
avena sativa,あヴぃーなさてぃヴぁ
aware,あうぇあ
aware,あうえあ
away,あうぇい
away,あうえい
awake,あうぇいく
awake,あうえいく
awaken,あうぇいくん
awaken,あうえいくん
await,あうぇいと
await,あうえいと
away game,あうぇーげーむ
away goals (rule in soccer),あうぇーごーる
Ave Maria (prayer),あヴぇまりあ
Hail Mary,あヴぇまりあ
award,あうぉーど
oust,あうすと
Australopithecus,あうすとらろぴてくす
Austro-Asiatic languages,あうすとろあじあごぞく
Austronesian languages,あうすとろねしあごぞく
outer,あうた
outer,あうたー
outerwear,あうたーうえあ
outer space,あうたーすぺーす
autarchy (ger: Autarkie),あうたるきー
ouch,あうち
outing,あうてぃんぐ
exterior (和製: outerior),あうてりあ
outing,あうてんぐ
out,あうと
out wear,あうとうえあ
outside,あうとぅさいど
outdoor,あうとぅどあ
al fresco,あうとぅどあ
outdoors,あうとぅどあず
output,あうとぅぷっと
outbreak (of war or disease),あうとぅぶれいく
outline,あうとぅらいん
outlook,あうとぅるっく
outlet (store that sells seconds, discontinued lines, etc.),あうとぅれっと
outward,あうとぅわぁど
outwards,あうとぅわっず
out of order execution,あうとおぶおーだーじっこう
being out of consideration,あうとおぶがんちゅう
effectively not existing as an option,あうとおぶがんちゅう
out-of-date,あうとおぶでーと
out of bounds,あうとおぶばうんず
out of fashion,あうとおぶふぁっしょん
out count,あうとかうんと
outcome,あうとかむ
outside track (和製: out course),あうとこーす
outside pitch (baseball),あうとこーす
outside corner,あうとこーなー
outsider,あうとさいだー
outside,あうとさいど
outside grip,あうとさいどぐりっぷ
outswing,あうとすうぃんぐ
outstanding,あうとすたんでぃんぐ
autostrada,あうとすとらーだ
out-sourcing,あうとそーしんぐ
outsourcing,あうとそーしんぐ
outsourcing,あうとそーす
outdialing,あうとだいやる
outtake (of a film, television program, etc.),あうとていく
outdoor,あうとどあ
al fresco,あうとどあ
outdoor game,あうとどあげーむ
outdoor shop,あうとどあしょっぷ
outdoors,あうとどあず
outdoor sports,あうとどあすぽーつ
outdoor life,あうとどあらいふ
out-door living,あうとどありびんぐ
outdoor leisure,あうとどあれじゃー
outdrive,あうとどらいぶ
autobahn (only used for German, etc. highways) (ger: Autobahn),あうとばーん
outbound,あうとばうんど
outburst,あうとばすと
outback,あうとばっく
outfielder,あうとふぃーるだー
outfield,あうとふぃーるど
outfit,あうとふぃっと
output,あうとぷっと
output port,あうとぷっとぽーと
outbreed,あうとぶりーど
outbreak (of war or disease),あうとぶれいく
outplacement,あうとぷれーすめんと
outflow,あうとふろー
out boxing,あうとぼくしんぐ
outpocket,あうとぽけっと
out-box,あうとぼっくす
outright transaction,あうとらいととりひき
outline,あうとらいん
outline stitch,あうとらいんすてっち
outline font,あうとらいんふぉんと
outline processor,あうとらいんぷろせっさ
outline processor,あうとらいんぷろせっさー
outline utility,あうとらいんゆーてぃりてぃ
outline level,あうとらいんれべる
outrigger,あうとりが
outrigger,あうとりがー
outlook,あうとるっく
outrage,あうとれいじ
outlet (store that sells seconds, discontinued lines, etc.),あうとれっと
outlet store,あうとれっとすとあ
outlet box,あうとれっとぼっくす
outlaw,あうとろー
outward,あうとわぁど
outwards,あうとわっず
upbeat (ger: Auftakt),あうふたくと
anacrusis,あうふたくと
lift (ger: aufheben),あうふへーべん
pick up,あうふへーべん
Aum Shinrikyou religious group,あうむしんりきょう
aura,あうら
owl,あうる
Om,あうん
Aun,あうん
syllable representing the primordial trinity of Vishnu, Shiva and Brahma,あうん
inspiration and expiration,あうん
respiration,あうん
alpha and omega,あうん
ounce,あうんす
28.35g,あうんす
greenshank (species of sandpiper, Tringa nebularia),あおあししぎ
mallow (any plant of family Malvaceae),あおい
Asarum caulescens (species of wild ginger),あおい
eggcase (shell) of the greater argonaut,あおいがい
greater argonaut (species of paper nautilus, Argonauta argo),あおいがい
the order Malvales (plant),あおいもく
green turtle (Chelonia mydas),あおうみがめ
blue tit (Parus caeruleus),あおがら
European greenfinch (Carduelis chloris),あおかわらひわ
Japanese laurel,あおき
spotted laurel,あおき
Aucuba japonica,あおき
live tree,あおき
Chinese parasol-tree (Firmiana simplex),あおぎり
Chinese-bottletree,あおぎり
Japanese varnishtree,あおぎり
phoenix-tree,あおぎり
Japanese green woodpecker (Picus awokera),あおげら
Japanese woodpecker,あおげら
wavy-bellied woodpecker,あおげら
poisonous algae bloom (often green in color) (colour),あおこどく
ao dai (traditional Vietnamese dress),あおざい
black-faced bunting (Emberiza spodocephala),あおじ
bluetongued lizard,あおしたとかげ
sleepy lizard,あおしたとかげ
bluetongued lizard,あおじたとかげ
sleepy lizard,あおじたとかげ
Japanese rat snake (Elaphe climacophora),あおだいしょう
chinese flowering ash,あおだも
fraxinus lanuginosa form. serrata,あおだも
brown hawk owl (Ninox scutulata),あおばずく
macropoda holly,あおはだ
variety of holly common in Japan,あおはだ
ilex macropoda,あおはだ
white-bellied green pigeon (Treron sieboldii),あおばと
spirogyra,あおみどろ
algae forming pond scum,あおみどろ
Chlorophthalmus albatrossis (species of greeneye),あおめえそ
Maries' fir (Abies mariesii),あおもりとどまつ
bluespotted cornetfish (Fistularia commersonii),あおやがら
green crop,あおやさい
green vegetable,あおやさい
bigfin reef squid,あおりいか
oval squid (Sepioteuthis lessoniana),あおりいか
aorist,あおりすと
red-legged partridge (Alectoris rufa),あかあしいわしゃこ
common redshank (Tringa totanus),あかあししぎ
common house mosquito (Culex pipiens pallens),あかいえか
Matsubara's red rockfish (Sebastes matsubarae),あかうお
Pacific ocean perch (Sebastes alutus),あかうお
comb goby (Ctenotrypauchen microcephalus),あかうお
Japanese dace (Tribolodon hakonensis),あかうお
any edible red saltwater fish,あかうお
Tabanus chrysurus (species of horsefly),あかうしあぶ
loggerhead turtle (Caretta caretta),あかうみがめ
accountability,あかうんたびりてぃ
accountability,あかうんたびりてぃー
accounting,あかうんてぃんぐ
accounting file,あかうんてぃんぐふぁいる
accounting machine,あかうんてぃんぐましん
account,あかうんと
account alias,あかうんとえいりあす
account executive,あかうんとえぐぜくてぃぶ
account management,あかうんとかんり
account domain,あかうんとどめいん
account planner,あかうんとぷらんなー
account policy,あかうんとぽりしー
account manager,あかうんとまねーじゃ
account lockout,あかうんとろっくあうと
red-necked phalarope (Phalaropus lobatus),あかえりひれあししぎ
red-tailed hawk (Buteo jamaicensis),あかおのすり
any brown or reddish-brown frog (esp. of family Ranidae),あかがえる
Japanese brown frog (Rana japonica),あかがえる
brown frog,あかがえる
red barracuda (Sphyraena pinguis),あかかます
flathead flounder (Hippoglossoides dubius),あかがれい
red fox (Vulpes vulpes),あかぎつね
starry handfish (Halieutaea stellata),あかぐつ
Izu thrush (Turdus celaenops),あかこっこ
white gooseweed (Chenopodium album),あかざ
fat hen,あかざ
lamb's-quarters,あかざ
pigweed,あかざ
Japanese lobster (Metanephrops japonicus),あかざえび
Chenopodiaceae (plant family),あかざか
Chenopodiaceae (plant family),あかざか
red coral,あかさんご
acacia,あかしあ
red deer,あかしか
loose-flowered hornbeam (Carpinus laxiflora),あかしで
akashide,あかしで
ruddy kingfisher (Halcyon coromanda),あかしょうびん
red-currant (Ribes rubrum),あかすぐり
spider mite (any mite of family Tetranychidae),あかだに
red-clawed crab (Chiromantes haematocheir),あかてがに
academia (fre: academie),あかでみー
academy,あかでみー
Academy Award,あかでみーしょう
academicism,あかでみしずむ
academician,あかでみしゃん
academism,あかでみずむ
academic,あかでみっく
academic gown,あかでみっくがうん
academic discount,あかでみっくでぃすかうんと
academic package,あかでみっくぱっけーじ
agonize,あがないず
veined rapa whelk (Rapana venosa),あかにし
madder (esp. Japanese madder, Rubia argyi),あかね
large Japanese field mouse (Apodemus speciosus),あかねずみ
blacktip grouper (species of fish, Epinephelus fasciatus),あかはた
willow herb,あかばな
agapanthus (esp. the African lily, Agapanthus africanus),あがぱんさす
lily-of-the-nile,あがぱんさす
a capriccio,あかぷりっちお
agape (Christian love),あがぺー
agape (love feast),あがぺー
a capella (unaccompanied choir or choral work) (ita: a cappella),あかぺら
beaked whale,あかぼうくじら
Cuvier's beaked whale (Ziphius cavirostris),あかぼうくじら
bloodworm (nonbiting midge larva),あかぼうふら
Ryukyu odd-tooth snake (Dinodon semicarinatum),あかまた
red-masked and black-masked gods (folk belief of the Yaeyama Islands),あかまたくろまた
harvest festival celebrating these gods (held in the 6th lunar month),あかまたくろまた
opah (Lampris guttatus),あかまんぼう
moonfish,あかまんぼう
red wattlebird (Anthochaera carunculata),あかみみだれみつすい
Doederleinia berycoides (species of temperate ocean bass),あかむつ
male dark chub (Zacco temmincki) in mating season,あかむつ
accompany,あかむぱに
accompaniment,あかむぱにめんと
accomplish,あかむぷりっしゅ
Mallotus japonicus,あかめがしわ
mallotus bark (herbal medicine),あかめがしわ
Lactarius laeticolorus (edible species of lactarius mushroom),あかもみたけ
red cornetfish (Fistularia petimba),あかやがら
Formica sanguinea (species of red wood ant),あかやまあり
achalasia,あからしあ
Agaricus subrufescens (species of mushroom with purported medicinal properties),あがりくす
Akhal-Teke, a breed of horses originating in Turkmenistan,あかる・てけ
Akhal-Teke, a breed of horses originating in Turkmenistan,あかるてけ
agarose,あがろーす
Acanthamoeba,あかんとあめーば
accompany,あかんぱに
accompaniment,あかんぱにめんと
accomplish,あかんぷりっしゅ
facial gesture of pulling one's eyelid down and sticking out one's tongue,あかんべー
asafetida (Ferula assafoetida),あぎ
variety of dragonfly (red coloured),あきあかね
Thalictrum minus var. hypoleucum (variety of lesser meadow rue),あきからまつ
axial jet,あきしあるじぇっと
axial piston pump,あきしあるぴすとんぽんぷ
axial offset,あきしゃるおふせっと
aqueduct,あきだくと
architecture,あきてくちゃ
Chinese elm (Ulmus parvifolia),あきにれ
Akihabara style,あきばけい
nerdy,あきばけい
achimenes,あきめねす
academia (fre: academie),あきゃでみぃ
academy,あきゃでみぃ
accumulator,あきゅーむれーた
accusation,あきゅせいしょん
accusation,あきゅぜいしょん
Accutane,あきゅていん
occupy,あきゅぱい
occupation,あきゅぺいしょん
accumulate,あきゅみゅれいと
accumulate,あきゅむれいと
accumulator,あきゅむれーた
accumulator,あきゅむれーたー
accuracy,あきゅらし
accuracy,あきゅらすぃ
accurate,あきゅれいと
accurate,あきゅれっと
achillea,あきれあ
Achilles,あきれす
Achilles tendon,あきれすけん
calcaneal tendon,あきれすけん
Achilles' heel,あきれすけん
vulnerable point,あきれすけん
achilles tendonitis,あきれすけんえん
achilles tendinitis,あきれすけんえん
achillobursitis,あきれすけんかつえきのうえん
Achilles tendon reflex,あきれすけんはんしゃ
Achilles argument (i.e. Achilles and the tortoise; one of Zeno's paradoxes),あきれすのろんしょう
aqua,あくあ
aquatint,あくあちんと
aquatic,あくあてぃっく
aquatint,あくあてぃんと
aquatic,あくあてっく
aquatron,あくあとろん
aquanaut,あくあのーと
aquavit,あくあびっと
akvavit,あくあびっと
aquaplane,あくあぷれーん
aqua polis,あくあぽりす
city on water,あくあぽりす
aquaporin,あくあぽりん
aquamarine,あくあまりーん
